Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR32115282,2025-01-24 17:36:55,2025-01-24 17:26:25,102361,29783893,102361,290,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115282/SRR32115282.lite.1,SRX27461695,DNA-250122FOR-230,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887528,SAMN46403874,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1921,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E1B139AE46D551E59A0890D7FD5EC09A,61F397E070B8D465A51FECC5EF5A8A7E
SRR32114764,2025-01-24 17:23:16,2025-01-24 17:09:21,146304,42821091,146304,292,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114764/SRR32114764.lite.1,SRX27461664,DNA-250122FOR-144,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887497,SAMN46403788,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1922,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,993BB017E8A2BA7EBF4A8409EC4CB6DE,C9DBE53FFA644E1BF98F8FD8A93A5629
SRR32114993,2025-01-24 17:31:21,2025-01-24 17:19:47,93837,26197110,93837,279,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114993/SRR32114993.lite.1,SRX27461435,DNA-250122FOR-201,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887269,SAMN46403845,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1923,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,39652D4E38A791A179D4068B8EDFDF5E,F52648381F73470DE9F4D124F8F17B48
SRR32115161,2025-01-24 17:37:00,2025-01-24 17:25:54,71064,20760639,71064,292,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115161/SRR32115161.lite.1,SRX27461816,DNA-250122FOR-454,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887648,SAMN46404098,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1924,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,0C43525FC3AC17F8F3801CC565C28B13,666012F2F8ED944D187ECDB0B1C7FCA0
SRR32114992,2025-01-24 17:31:21,2025-01-24 17:19:56,71714,19449663,71714,271,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114992/SRR32114992.lite.1,SRX27461436,DNA-250122FOR-202,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887268,SAMN46403846,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1925,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,4BFC021EE6414F8AA3CDA95D74450A1A,D7CF71D3CF4E2A6001F3B5D7CF1B4CC1
SRR32115026,2025-01-24 17:31:24,2025-01-24 17:20:19,71632,20524509,71632,286,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115026/SRR32115026.lite.1,SRX27461402,DNA-250122FOR-172,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887235,SAMN46403816,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1926,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,36A731E897F041D206C8164872312674,ED25E40256785BDFA8677F44AB9DE5B7
SRR32115205,2025-01-24 17:36:59,2025-01-24 17:26:09,68446,18297429,68446,267,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115205/SRR32115205.lite.1,SRX27461772,DNA-250122FOR-328,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887606,SAMN46403972,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1927,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,59D0999F6C6DDDE8E3F695F366E37963,18694574BA76CF54FBE26236690F4B4D
SRR32115089,2025-01-24 17:37:07,2025-01-24 17:25:50,110479,33227052,110479,300,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115089/SRR32115089.lite.1,SRX27461888,DNA-250122FOR-83,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887721,SAMN46403727,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1928,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,81F5FA57C28A605C44F7B13879B7FB89,FBC5B4276AF83774E1687F1F328D5CF1
SRR32115214,2025-01-24 17:36:58,2025-01-24 17:25:54,89755,19700937,89755,219,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115214/SRR32115214.lite.1,SRX27461763,DNA-250122FOR-320,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887596,SAMN46403964,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1929,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,4B2895ABCF45B900A1949345609CAEB1,1EBBD904EAB21C7506D90FB9755AF1E7
SRR32115261,2025-01-24 17:37:03,2025-01-24 17:26:15,67357,19886454,67357,295,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115261/SRR32115261.lite.1,SRX27461716,DNA-250122FOR-249,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887549,SAMN46403893,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1931,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,94148BCC4AFCF32D22B0D88CD41D41AC,AF548359CF2FF478636632647F333BC8
SRR32115268,2025-01-24 17:37:03,2025-01-24 17:26:16,77488,23186495,77488,299,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115268/SRR32115268.lite.1,SRX27461709,DNA-250122FOR-242,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887542,SAMN46403886,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1933,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3C10772F69D24D107E915EA104004195,3EAC054C468308EC08DE170B2B262471
SRR32115095,2025-01-24 17:37:02,2025-01-24 17:25:51,90518,26813023,90518,296,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115095/SRR32115095.lite.1,SRX27461882,DNA-250122FOR-78,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887717,SAMN46403722,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1934,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,984834E230585A2AA8E8FE0C529AF106,30F2B8F8F808F0164381FCFCE9587E23
SRR32115258,2025-01-24 17:36:56,2025-01-24 17:26:14,83300,24972170,83300,299,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115258/SRR32115258.lite.1,SRX27461719,DNA-250122FOR-251,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887552,SAMN46403895,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1935,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,DEE40903CA48AC83F13669D7EFBDE7B5,0303F4A69503B62D1BC4F22E7BA35ED3
SRR32115257,2025-01-24 17:37:07,2025-01-24 17:26:16,110947,33005511,110947,297,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115257/SRR32115257.lite.1,SRX27461720,DNA-250122FOR-252,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887553,SAMN46403896,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1936,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,0A628BF73C15CF955531BB45837F24B6,B06370569D6D00D6A6ABABB6AD03AF72
SRR32115256,2025-01-24 17:36:56,2025-01-24 17:26:12,71409,21206327,71409,296,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115256/SRR32115256.lite.1,SRX27461721,DNA-250122FOR-253,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887554,SAMN46403897,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1937,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,FDAD0F3578147A49195287677232A88F,07057215DAE3CE09C68658962CBB43DE
SRR32115017,2025-01-24 17:31:20,2025-01-24 17:20:16,64242,19300947,64242,300,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115017/SRR32115017.lite.1,SRX27461411,DNA-250122FOR-19,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887243,SAMN46403663,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1938,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,AC93151FDD805CC77AB232539967D8BA,2C00C06A9C982812797F9E0F56CC136C
SRR32115006,2025-01-24 17:31:21,2025-01-24 17:20:07,65037,19606159,65037,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115006/SRR32115006.lite.1,SRX27461422,DNA-250122FOR-20,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887256,SAMN46403664,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1939,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2D29B6BA6C2C6893A5025C7CFCFE7115,8FD17747D1CDD1258B08EC5A716EF636
SRR32115091,2025-01-24 17:37:03,2025-01-24 17:25:59,87484,26160086,87484,299,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115091/SRR32115091.lite.1,SRX27461886,DNA-250122FOR-81,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887719,SAMN46403725,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1940,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,1672309408AAA15FA4F11D3C7F5369A2,3980DA1A9AB1CC0E0EE18151021720BB
SRR32115060,2025-01-24 17:37:06,2025-01-24 17:25:49,241920,71140681,241920,294,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115060/SRR32115060.lite.1,SRX27461368,DNA-250122FOR-112,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887201,SAMN46403756,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1941,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,C5EB269D7E8CC00ECAA6D3AEA4D9918D,E7401024ACF086C7C4DA6A6FA7281798
SRR32114991,2025-01-24 17:31:24,2025-01-24 17:19:48,63970,18441208,63970,288,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114991/SRR32114991.lite.1,SRX27461437,DNA-250122FOR-203,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887270,SAMN46403847,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1942,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,6917D6370EE449F73AC3F88C315FC4CD,7A76A4064459BC8A2954FA427025D11F
SRR32114990,2025-01-24 17:31:22,2025-01-24 17:20:00,61054,16549747,61054,271,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114990/SRR32114990.lite.1,SRX27461438,DNA-250122FOR-204,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887271,SAMN46403848,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1943,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,559FBDFFA024A5404B2AA02943A78639,84B3F9B94BC8E752E5F60321A2473FC1
SRR32115185,2025-01-24 17:36:59,2025-01-24 17:26:09,49958,13922740,49958,278,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115185/SRR32115185.lite.1,SRX27461792,DNA-250122FOR-375,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887624,SAMN46404019,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1944,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,FDCBC9C27360FE278B58D9664FB0785D,A2E059C19C63855BCC9093DC0E0FD98C
SRR32115271,2025-01-24 17:37:07,2025-01-24 17:26:18,79212,23416849,79212,295,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115271/SRR32115271.lite.1,SRX27461706,DNA-250122FOR-240,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887539,SAMN46403884,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1969,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,3707F6F7855D112D370D10AB9FDCCF95,07F78BC0BEE44B46BF83239177BE88D0
SRR32115279,2025-01-24 17:36:55,2025-01-24 17:26:30,110384,32952268,110384,298,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115279/SRR32115279.lite.1,SRX27461698,DNA-250122FOR-232,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887531,SAMN46403876,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1971,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,77544ECA4493B145054CB275D49CE23C,CDC30903837DC521A7EBBFE9E5F06EA5
SRR32114966,2025-01-24 17:31:25,2025-01-24 17:19:45,86098,25737365,86098,298,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114966/SRR32114966.lite.1,SRX27461462,DNA-250122FOR-284,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887295,SAMN46403928,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1975,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,59B86BF04BCD58EBEE8663DFC03B9A21,CB0FDF42B8E50074AF0CC3946F3912C1
SRR32115269,2025-01-24 17:37:03,2025-01-24 17:26:40,71015,21223942,71015,298,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115269/SRR32115269.lite.1,SRX27461708,DNA-250122FOR-241,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887541,SAMN46403885,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1989,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,335FF1B988E557DED9BA660B22034165,288A9821F3E2FC9B8887CA4FCADFBDC8
SRR32115049,2025-01-24 17:37:06,2025-01-24 17:25:38,106840,32115620,106840,300,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115049/SRR32115049.lite.1,SRX27461379,DNA-250122FOR-122,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887211,SAMN46403766,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1990,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2323219315B65E3C746B07484EDDA9F9,98302116CE1444E553B890F581472C0A
SRR32115278,2025-01-24 17:36:55,2025-01-24 17:26:24,153148,46109272,153148,301,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115278/SRR32115278.lite.1,SRX27461699,DNA-250122FOR-233,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887532,SAMN46403877,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1991,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,18C06ECF570763C42902B7EA19CEBAF9,93C7EFCE5B02CFACD1D548811979169E
SRR32114782,2025-01-24 17:23:15,2025-01-24 17:08:54,130486,38673660,130486,296,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114782/SRR32114782.lite.1,SRX27461646,DNA-250122FOR-128,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887480,SAMN46403772,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1992,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,C597061595AE7A05609E1D7863F64DAE,0B92233B81AF9E3DC03335D5A11EAE31
SRR32115092,2025-01-24 17:37:05,2025-01-24 17:26:25,72548,21807487,72548,300,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115092/SRR32115092.lite.1,SRX27461885,DNA-250122FOR-9,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887718,SAMN46403653,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1993,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,77CA3C42ED7383C967BE40033D3DB170,407E976F4596DD84620FAC5BF1AAAEC5
SRR32114846,2025-01-24 17:23:11,2025-01-24 17:09:24,118570,35565714,118570,299,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114846/SRR32114846.lite.1,SRX27461582,DNA-250122FOR-416,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887415,SAMN46404060,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1995,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2353F9406E828C4ED0E7170E684AA92D,EEBFC9D89DBDBFDF86098D2CACEB6EB4
SRR32114836,2025-01-24 17:23:12,2025-01-24 17:09:01,105054,31563828,105054,300,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114836/SRR32114836.lite.1,SRX27461592,DNA-250122FOR-425,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887425,SAMN46404069,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1997,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E03CD0C41067125E49486BB36A519694,E3F4D98AC2897530FA5B95B3C8AEF5CA
SRR32114976,2025-01-24 17:31:24,2025-01-24 17:19:47,19942,5853001,19942,293,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114976/SRR32114976.lite.1,SRX27461452,DNA-250122FOR-275,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887286,SAMN46403919,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1998,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,4561C7FF831FC4FA2122EF364B5B9535,FD8B5804AE31DA30A187A22943C2BADD
SRR32114880,2025-01-24 17:23:10,2025-01-24 17:09:06,71436,21297663,71436,298,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114880/SRR32114880.lite.1,SRX27461548,DNA-250122FOR-505,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887381,SAMN46404149,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-1999,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,6762A56FD0124DC6034F3C0902F4833D,B246C6CE47B7AAD5AE1AEF5E547C2A70
SRR32115112,2025-01-24 17:37:05,2025-01-24 17:25:53,135320,39697813,135320,293,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115112/SRR32115112.lite.1,SRX27461865,DNA-250122FOR-62,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887696,SAMN46403706,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2000,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,67EE21D8BA9C27B89B6A74D59C815334,AF86354202CC6FD5AE3FF4836ABF5CCF
SRR32115096,2025-01-24 17:37:02,2025-01-24 17:25:51,136732,40712441,136732,297,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115096/SRR32115096.lite.1,SRX27461881,DNA-250122FOR-77,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887714,SAMN46403721,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2001,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,21770DE0ED20169D4D46AD0D4DF7436E,DCFA0E4973CC58B301B7DD1DA3C20692
SRR32115022,2025-01-24 17:31:20,2025-01-24 17:20:13,73847,19235966,73847,260,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115022/SRR32115022.lite.1,SRX27461406,DNA-250122FOR-176,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887238,SAMN46403820,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2002,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,1401315EEA05D1DAA53076F98A7CE6C3,BA8482003535D8A5B84D5BD71A177E8B
SRR32114965,2025-01-24 17:31:25,2025-01-24 17:19:45,72113,21525980,72113,298,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114965/SRR32114965.lite.1,SRX27461463,DNA-250122FOR-285,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887296,SAMN46403929,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2003,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,8D0391A3875BA9A07BE09B7B81BAF676,C322A759158EA165888EA63300E14D4F
SRR32114948,2025-01-24 17:31:26,2025-01-24 17:19:43,186786,55479488,186786,297,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114948/SRR32114948.lite.1,SRX27461480,DNA-250122FOR-4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887312,SAMN46403648,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-2004,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,91FA132F7E76840955EA0A99718FFF24,4F8A2F15C8B7A63269D03BE7C0834CE5
